review_scores_rating
4.52
4.0
5.0
4.75
4.92
4.76
4.95
4.94
4.71
4.7
5.0
4.43
4.67
4.95
5.0
5.0
5.0
4.41
4.78
4.5
5.0
4.0
5.0
4.59
4.7
4.67
5.0
4.5
4.88
4.7
4.94
4.32
4.5
4.68
4.45
4.79
4.83
4.84
4.73
4.93
4.83
5.0
4.83
4.82
4.97
4.73
4.75
4.95
5.0
4.8
4.85
5.0
4.44
4.64
4.58
4.7
4.8
4.63
4.72
4.98
5.0
4.78
4.78
4.96
4.75
5.0
5.0
4.88
4.97
5.0
4.39
3.5
4.33
4.81
4.83
4.5
4.19
4.82
5.0
5.0
4.94
4.0
4.86
5.0
4.97
4.9
4.33
4.93
4.43
4.9
4.91
5.0
5.0
5.0
4.82
4.73
4.92
4.83
5.0
4.95
4.92
5.0
4.59
4.8
4.96
4.91
4.0
4.67
4.67
5.0
3.0
5.0
5.0
4.93
4.45
5.0
4.93
4.78
5.0
4.95
3.67
4.0
4.77
4.48
4.73
4.63
4.51
4.85
4.87
4.72
4.0
2.0
5.0
5.0
4.86
4.63
4.88
5.0
5.0
4.92
4.75
5.0
5.0
5.0
4.9
4.67
4.91
4.92
4.5
4.92
5.0
4.64
4.7
5.0
4.98
4.95
5.0
4.89
5.0
4.96
2.0
5.0
4.94
4.75
4.73
4.85
5.0
4.74
4.97
4.33
3.0
4.78
4.89
5.0
4.79
4.92
4.93
4.94
4.17
5.0
5.0
5.0
5.0
4.62
4.8
5.0
4.62
4.89
5.0
5.0
4.74
4.81
5.0
4.83
4.73
5.0
5.0
4.6
4.97
5.0
4.88
4.6
4.33
4.89
5.0
4.81
4.69
4.96
5.0
5.0
4.5
4.9
4.81
4.55
4.75
4.5
4.5
5.0
4.94
4.97
4.89
4.77
3.5
5.0
4.85
5.0
5.0
4.25
4.0
4.43
4.74
5.0
4.92
4.83
4.79
4.93
4.85
4.95
4.97
4.8
5.0
5.0
4.75
4.77
4.72
4.71
5.0
5.0
5.0
4.87
5.0
4.5
4.69
4.42
5.0
5.0
4.0
4.75
5.0
4.94
4.73
5.0
4.93
5.0
4.0
4.89
4.8
4.98
5.0
4.67
4.71
4.71
4.6
5.0
4.97
4.9
4.25
4.84
5.0
4.83
5.0
5.0
4.53
5.0
4.92
5.0
4.67
4.8
4.76
4.68
4.0
4.87
5.0
5.0
5.0
5.0
4.64
4.89
4.75
4.57
5.0
4.43
4.83
4.9
4.87
5.0
4.37
4.81
4.93
5.0
5.0
5.0
4.83
4.85
4.75
4.92
5.0
5.0
4.78
4.82
4.78
4.8
4.91
5.0
4.6
5.0
4.92
4.58
4.62
5.0
4.0
4.78
4.63
4.67
4.5
4.47
4.64
4.96
5.0
5.0
4.86
4.94
5.0
4.75
4.88
4.82
5.0
4.0
4.98
5.0
5.0
5.0
4.83
4.59
4.33
5.0
5.0
4.38
4.5
4.0
5.0
5.0
5.0
4.95
4.44
4.67
5.0
5.0
4.67
4.7
5.0
5.0
4.0
4.71
4.92
4.29
4.0
4.78
4.91
4.84
4.88
4.8
5.0
4.81
4.91
4.82
4.83
4.94
5.0
5.0
4.67
5.0
5.0
4.93
5.0
4.86
5.0
5.0
4.93
4.99
4.97
4.73
4.82
4.0
5.0
5.0
4.88
4.95
5.0
4.9
5.0
4.0
5.0
5.0
4.72
4.59
4.49
4.5
5.0
4.88
5.0
4.83
4.5
3.86
4.8
4.5
5.0
4.55
4.6
5.0
4.86
5.0
4.89
4.77
4.92
4.67
4.88
4.7
4.91
4.5
4.82
5.0
5.0
4.57
4.91
5.0
4.79
4.79
4.31
4.53
5.0
1.0
4.8
4.0
4.99
4.82
4.95
5.0
4.85
4.8
4.85
4.91
4.8
4.73
4.5
4.71
4.78
5.0
5.0
4.92
4.68
4.92
4.75
4.0
5.0
5.0
4.93
4.72
5.0
4.91
5.0
5.0
4.5
4.71
5.0
4.4
4.86
4.97
4.94
4.6
5.0
4.89
4.33
5.0
4.95
4.82
5.0
4.9
4.72
5.0
4.74
3.67
4.94
4.78
5.0
5.0
4.67
4.74
4.83
4.87
4.8
5.0
4.71
4.47
4.92
5.0
5.0
5.0
4.86
4.41
5.0
5.0
5.0
4.81
4.78
5.0
4.3
4.92
4.89
4.85
4.73
4.72
4.91
4.92
1.0
4.9
4.88
4.77
5.0
4.92
4.79
4.85
5.0
4.76
5.0
4.82
5.0
4.85
5.0
5.0
4.97
4.47
4.4
4.83
5.0
5.0
4.33
4.67
4.46
4.88
4.93
4.69
5.0
4.67
4.5
4.22
4.83
4.65
4.83
4.77
3.33
4.97
5.0
5.0
4.74
4.83
4.86
5.0
5.0
4.67
4.83
4.72
4.25
5.0
5.0
5.0
4.98
4.0
4.94
4.89
5.0
4.0
5.0
5.0
5.0
5.0
5.0
4.7
5.0
4.7
4.67
5.0
4.86
4.94
3.75
4.43
4.94
4.71
4.82
4.92
4.73
4.86
5.0
4.86
5.0
5.0
4.6
4.81
4.91
4.96
4.67
4.8
4.5
5.0
4.66
5.0
4.98
5.0
5.0
4.63
4.81
5.0
4.73
5.0
4.56
5.0
4.69
5.0
5.0
4.71
4.86
4.83
5.0
4.83
4.0
5.0
4.68
4.33
4.81
4.82
5.0
4.79
4.97
4.83
4.63
5.0
4.89
5.0
5.0
4.68
4.71
5.0
4.75
1.0
5.0
5.0
5.0
4.9
5.0
4.64
5.0
5.0
4.13
5.0
4.7
4.58
4.91
4.93
4.93
4.68
4.17
5.0
4.87
4.94
4.8
4.5
4.96
4.88
5.0
5.0
5.0
4.89
5.0
4.81
5.0
4.53
4.96
4.82
4.9
4.92
5.0
4.95
4.0
4.0
5.0
4.5
5.0
4.5
5.0
5.0
5.0
5.0
4.5
5.0
4.9
4.5
5.0
4.85
4.63
4.59
4.97
4.69
4.69
4.33
4.56
5.0
4.9
4.38
4.46
4.94
4.0
4.7
4.95
5.0
5.0
4.84
4.86
4.85
4.88
5.0
5.0
4.84
5.0
4.87
4.67
4.68
4.0
4.76
5.0
5.0
4.95
5.0
5.0
4.17
4.86
4.96
5.0
5.0
5.0
4.81
4.8
5.0
4.4
5.0
4.94
4.63
4.94
5.0
4.81
5.0
4.9
4.54
4.98
5.0
5.0
4.91
5.0
4.83
5.0
5.0
4.45
5.0
4.96
4.86
2.0
4.81
5.0
4.28
4.67
5.0
5.0
4.71
3.67
5.0
4.0
4.94
4.8
4.5
4.82
4.64
4.73
4.67
5.0
5.0
4.88
5.0
4.69
5.0
5.0
5.0
4.78
4.77
1.0
5.0
5.0
5.0
4.9
4.88
5.0
4.0
4.73
4.89
5.0
4.17
4.88
4.44
4.92
4.83
5.0
5.0
4.59
4.0
4.91
5.0
5.0
5.0
5.0
5.0
4.67
4.6
5.0
5.0
5.0
5.0
4.89
5.0
4.6
4.56
4.73
4.88
4.8
4.81
4.89
4.0
4.46
5.0
4.67
4.0
4.8
4.8
4.4
4.66
4.5
4.0
5.0
4.0
4.95
1.0
5.0
5.0
4.0
5.0
4.95
4.7
5.0
2.0
4.83
3.2
4.6
5.0
4.61
3.0
5.0
4.86
4.67
5.0
5.0
5.0
5.0
5.0
4.83
4.92
2.0
5.0
5.0
5.0
4.96
4.88
4.64
4.92
4.88
5.0
5.0
5.0
4.75
4.97
4.76
5.0
4.63
4.93
4.2
5.0
5.0
4.92
4.59
4.91
4.64
4.71
5.0
5.0
4.75
4.5
4.33
4.82
4.3
4.96
5.0
5.0
5.0
5.0
4.67
4.74
5.0
4.76
4.42
4.56
5.0
4.29
4.8
5.0
4.74
4.87
4.88
4.97
4.83
4.23
4.89
4.89
5.0
5.0
5.0
4.94
5.0
4.92
4.93
4.94
4.94
4.64
4.0
5.0
5.0
4.81
4.75
4.75
4.9
4.94
4.48
4.0
4.8
4.43
5.0
4.93
4.65
5.0
4.81
5.0
4.88
4.85
5.0
5.0
4.86
4.14
4.63
4.54
4.64
4.97
5.0
5.0
4.91
4.86
5.0
4.8
4.97
4.84
5.0
4.8
4.76
4.8
4.43
4.94
4.92
4.47
5.0
4.65
5.0
4.82
5.0
5.0
4.09
5.0
4.9
4.85
5.0
4.88
4.65
5.0
5.0
4.97
4.96
4.67
4.89
4.41
4.0
4.76
4.83
4.81
4.56
5.0
4.54
4.88
4.92
4.87
5.0
5.0
4.85
4.82
4.89
4.55
5.0
4.76
4.0
4.86
5.0
4.9
5.0
4.56
5.0
5.0
4.93
4.9
5.0
4.79
4.0
4.86
4.81
4.94
5.0
4.73
4.92
5.0
4.87
5.0
5.0
4.73
5.0
4.27
4.98
5.0
5.0
4.85
5.0
4.89
4.4
4.81
4.97
4.74
4.67
4.44
4.96
5.0
4.63
4.53
4.65
4.56
4.8
5.0
4.81
5.0
4.5
4.0
3.0
4.25
5.0
4.95
4.86
5.0
5.0
4.33
4.75
5.0
4.92
4.91
5.0
3.89
4.82
4.89
5.0
5.0
4.75
4.67
4.8
5.0
4.84
4.96
4.74
4.99
4.8
5.0
4.96
4.6
5.0
4.95
4.91
5.0
5.0
5.0
5.0
5.0
4.63
4.67
4.0
4.9
4.38
5.0
4.0
5.0
4.0
5.0
4.63
4.6
4.86
4.87
4.85
4.87
5.0
4.7
5.0
4.63
4.74
4.67
4.87
4.98
4.54
5.0
4.95
4.93
5.0
4.77
4.74
4.0
4.0
4.98
4.62
5.0
5.0
4.91
4.98
4.42
5.0
1.0
4.73
4.76
4.81
4.93
4.63
4.93
4.73
4.89
5.0
4.83
4.76
5.0
4.86
4.67
4.81
4.95
4.0
4.13
4.79
5.0
5.0
4.91
5.0
4.88
4.72
5.0
4.72
4.89
4.64
4.0
4.6
5.0
5.0
4.5
5.0
4.71
4.47
4.88
4.52
5.0
4.82
5.0
4.93
4.0
4.75
5.0
5.0
4.78
4.93
5.0
4.27
4.67
5.0
5.0
5.0
4.91
4.8
5.0
4.94
5.0
4.82
4.85
4.67
5.0
5.0
5.0
5.0
4.94
4.97
5.0
5.0
5.0
5.0
5.0
5.0
2.0
2.0
4.49
4.88
3.0
5.0
4.4
4.62
5.0
5.0
5.0
4.82
3.5
4.96
4.65
4.7
4.84
5.0
5.0
4.74
4.88
4.42
4.0
4.5
4.25
5.0
5.0
4.9
4.44
5.0
4.68
4.9
4.54
4.94
4.95
4.8
4.67
4.25
5.0
4.43
4.85
5.0
5.0
4.93
4.74
4.85
5.0
5.0
5.0
4.97
5.0
4.5
4.99
4.47
5.0
4.75
5.0
5.0
4.3
4.95
5.0
4.84
4.86
4.84
4.89
5.0
4.67
4.43
5.0
4.5
4.86
4.76
5.0
3.0
5.0
4.0
4.84
4.8
5.0
4.89
5.0
4.67
4.32
4.66
4.91
5.0
5.0
4.95
5.0
4.7
5.0
4.93
4.79
5.0
4.9
4.93
4.56
4.93
5.0
4.33
4.96
4.0
4.0
4.86
4.34
4.88
5.0
4.0
4.8
4.85
4.5
4.97
5.0
4.7
4.83
4.88
5.0
4.69
4.77
4.77
4.97
4.46
5.0
4.88
1.0
4.71
3.67
5.0
5.0
4.0
4.75
4.33
5.0
5.0
4.89
5.0
4.87
2.0
4.9
4.76
5.0
5.0
4.79
3.42
4.95
4.78
5.0
5.0
4.85
4.93
5.0
4.91
4.98
4.5
4.94
4.87
5.0
4.51
4.95
5.0
4.5
4.0
4.8
4.86
3.57
4.87
4.58
5.0
2.0
2.5
4.67
5.0
5.0
5.0
5.0
4.6
4.84
5.0
5.0
4.92
5.0
4.33
4.56
5.0
4.5
5.0
4.76
5.0
4.93
4.75
4.79
5.0
4.91
4.71
4.9
1.0
4.91
5.0
5.0
4.69
4.73
4.97
5.0
4.93
4.95
5.0
4.67
5.0
5.0
4.5
5.0
4.86
4.0
4.96
4.95
4.83
5.0
4.71
4.86
5.0
4.6
4.96
4.9
4.9
4.85
4.89
5.0
4.9
5.0
4.78
5.0
3.5
5.0
4.78
5.0
4.98
4.88
4.48
4.96
5.0
5.0
4.87
4.85
4.96
4.79
5.0
4.7
5.0
1.0
5.0
4.52
4.88
5.0
5.0
4.92
5.0
3.0
4.79
5.0
4.0
5.0
5.0
5.0
3.67
5.0
5.0
4.69
5.0
4.73
4.38
4.93
4.81
5.0
5.0
4.87
4.91
4.97
4.8
4.79
4.5
5.0
4.84
4.92
4.65
5.0
4.93
5.0
5.0
4.59
4.94
5.0
4.95
5.0
4.86
4.67
4.5
4.75
4.0
5.0
5.0
4.96
4.93
5.0
5.0
5.0
4.85
5.0
5.0
1.0
4.7
4.59
4.2
4.82
3.0
4.91
4.72
4.91
4.61
4.5
4.67
5.0
4.07
4.17
4.72
4.8
4.95
4.69
4.5
5.0
4.82
4.0
4.0
5.0
5.0
4.8
5.0
4.17
5.0
5.0
4.62
5.0
4.84
4.55
5.0
4.0
5.0
4.72
4.93
4.97
5.0
4.67
5.0
4.91
4.85
4.92
4.88
5.0
5.0
4.67
4.0
5.0
4.83
4.94
4.89
5.0
4.84
5.0
5.0
4.99
5.0
4.97
5.0
4.91
4.71
4.93
5.0
4.56
4.0
5.0
5.0
4.43
4.83
4.7
4.71
5.0
5.0
5.0
5.0
5.0
5.0
4.94
3.0
4.5
5.0
4.33
4.96
5.0
5.0
4.9
4.7
4.81
4.17
5.0
5.0
4.6
4.78
4.82
5.0
4.79
5.0
4.65
4.74
4.17
4.97
4.92
3.44
4.88
4.82
4.9
5.0
5.0
4.87
4.74
4.94
3.88
5.0
5.0
4.71
4.82
4.36
5.0
4.75
4.2
5.0
5.0
4.62
4.19
4.86
4.5
4.0
4.9
4.97
5.0
5.0
5.0
4.67
4.33
4.9
4.8
4.92
4.45
4.81
4.67
5.0
4.87
4.89
4.86
4.91
5.0
4.82
4.8
4.9
4.74
4.65
4.24
5.0
5.0
5.0
4.0
4.5
4.46
5.0
4.67
5.0
5.0
4.82
4.8
4.09
4.84
4.7
5.0
4.71
5.0
4.5
4.63
4.41
4.62
4.71
4.5
4.49
4.88
4.92
4.89
4.0
4.94
4.92
4.61
5.0
4.93
5.0
5.0
4.94
5.0
4.66
5.0
4.81
4.92
5.0
4.14
4.69
3.8
4.81
5.0
4.0
4.88
4.93
5.0
4.38
4.69
4.0
4.56
4.93
5.0
5.0
4.6
4.5
5.0
4.94
4.66
4.76
4.9
5.0
5.0
4.92
5.0
5.0
4.43
4.9
4.88
5.0
4.0
4.84
4.5
4.89
4.44
5.0
5.0
5.0
4.95
4.89
4.93
4.31
4.89
4.2
4.79
5.0
4.68
4.0
4.89
4.71
4.57
5.0
4.85
4.71
5.0
5.0
3.0
1.0
4.91
5.0
4.95
4.68
4.53
5.0
5.0
4.78
4.89
4.0
4.85
4.96
4.73
4.56
4.91
5.0
5.0
5.0
4.8
4.76
4.67
5.0
4.65
4.33
4.74
4.0
5.0
4.6
4.94
4.88
5.0
5.0
5.0
4.82
5.0
5.0
5.0
4.87
5.0
4.77
4.8
4.5
4.75
4.57
4.65
4.66
4.68
5.0
4.56
5.0
4.89
4.76
5.0
4.86
4.44
4.89
4.77
4.91
5.0
5.0
5.0
4.84
4.95
4.71
5.0
4.92
4.84
4.5
4.97
4.86
5.0
5.0
4.6
4.59
4.93
5.0
4.49
4.98
4.76
4.93
4.92
4.38
4.93
5.0
5.0
5.0
4.95
4.97
5.0
4.91
4.5
4.6
4.82
4.92
4.64
4.75
4.91
5.0
4.5
5.0
5.0
4.96
4.93
5.0
5.0
4.86
4.43
4.25
5.0
4.97
4.89
4.0
4.0
5.0
5.0
5.0
4.57
4.57
5.0
4.74
2.0
4.5
4.86
5.0
4.43
5.0
5.0
4.84
5.0
4.56
5.0
5.0
5.0
4.5
5.0
4.67
4.76
5.0
4.85
4.94
4.8
4.73
5.0
4.82
5.0
3.8
4.81
4.87
4.4
3.5
5.0
5.0
4.6
5.0
4.63
4.98
5.0
5.0
4.78
4.89
4.0
4.76
4.86
4.84
4.75
4.87
1.0
4.91
4.0
5.0
5.0
4.71
5.0
4.85
4.98
4.67
4.7
4.69
4.89
4.5
4.92
5.0
5.0
5.0
5.0
5.0
5.0
4.67
4.65
5.0
4.94
4.9
4.96
5.0
4.94
4.96
4.94
4.0
4.92
1.0
5.0
5.0
5.0
4.83
4.92
4.88
4.88
3.0
4.87
3.5
4.85
5.0
4.59
4.67
5.0
4.44
4.8
4.92
4.9
4.9
1.0
5.0
5.0
4.78
4.79
5.0
4.36
4.45
5.0
5.0
4.81
4.0
4.87
5.0
4.88
5.0
4.87
4.5
1.0
5.0
4.9
4.61
4.11
4.84
4.0
4.85
5.0
5.0
5.0
4.97
4.42
5.0
4.66
4.44
4.93
5.0
4.66
5.0
4.88
5.0
4.67
4.8
5.0
4.83
4.92
4.87
4.5
4.94
5.0
4.81
5.0
4.67
4.67
4.87
5.0
4.5
4.7
4.75
5.0
5.0
4.83
4.84
