host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,estimated_occupancy_l365d,instant_bookable,last_scraped_days_since,host_since_days_since,first_review_days_since,last_review_days_since,host_verifications_email,host_verifications_phone,host_verifications_work_email,amenities_Air conditioning,amenities_Bathtub,amenities_Bed linens,amenities_Body soap,amenities_Carbon monoxide alarm,amenities_Cleaning products,amenities_Coffee,amenities_Coffee maker,amenities_Conditioner,amenities_Cooking basics,amenities_Dedicated workspace,amenities_Dining table,amenities_Dishes and silverware,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Exterior security cameras on property,amenities_Extra pillows and blankets,amenities_Fire extinguisher,amenities_First aid kit,amenities_Free parking on premises,amenities_Free street parking,amenities_Freezer,amenities_Hair dryer,amenities_Hangers,amenities_Heating,amenities_Hot water,amenities_Hot water kettle,amenities_Iron,amenities_Kitchen,amenities_Long term stays allowed,amenities_Luggage dropoff allowed,amenities_Microwave,amenities_Outdoor dining area,amenities_Outdoor furniture,amenities_Oven,amenities_Pets allowed,amenities_Private entrance,amenities_Refrigerator,amenities_Room-darkening shades,amenities_Self check-in,amenities_Shampoo,amenities_Shower gel,amenities_Smoke alarm,amenities_Stove,amenities_TV,amenities_Toaster,amenities_Washer,amenities_Wifi,amenities_Wine glasses,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire rental unit,property_type_Other,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,room_type_Hotel room,room_type_Private room,room_type_Shared room
0.0,1.0,0.67,1.0,4.0,5.0,1.0,34.16686,-118.36307,4.0,2.0,2.0,2.0,148.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,60.0,0.0,610,-2941.0,-1763,331,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.0,0.95,0.86,1.0,8.0,8.0,1.0,40.64012,-73.96582,2.0,1.5,1.0,1.0,67.0,30.0,270.0,30.0,30.0,270.0,270.0,30.0,270.0,0.0,0.0,639,-3211.0,-1911,243,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
3.0,0.0,1.0,0.0,4.0,5.0,1.0,40.6608014,-73.866609,8.0,2.0,3.0,4.0,198.0,30.0,365.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,639,-595.0,-330,225,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,9.0,10.0,1.0,40.7005,-73.91429,4.0,1.0,2.0,4.0,219.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,1.0,640,-3431.0,-215,366,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.0,0.75,0.9,1.0,4.0,4.0,1.0,34.13729,-117.96588,1.0,1.0,1.0,1.0,40.0,28.0,90.0,28.0,28.0,0.0,0.0,28.0,0.0,56.0,1.0,610,-932.0,-869,289,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.9,1.0,12.0,14.0,1.0,33.77999,-118.19697,2.0,1.0,0.0,0.0,0.0,3.0,31.0,3.0,3.0,31.0,31.0,3.0,31.0,0.0,0.0,611,-3149.0,-1803,-395,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,0.8,1.0,1.0,4.0,1.0,40.69585,-73.85276,4.0,1.0,2.0,2.0,250.0,30.0,35.0,30.0,30.0,35.0,35.0,30.0,35.0,180.0,0.0,639,-1736.0,-528,394,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,31.0,34.0,1.0,33.95047,-118.2888,5.0,1.0,1.0,1.0,57.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,60.0,1.0,610,-644.0,14,536,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,7.0,12.0,1.0,40.66147,-73.94188,5.0,1.0,2.0,2.0,297.0,30.0,365.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,640,-1112.0,-988,137,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.99,0.0,9.0,22.0,1.0,34.193121,-118.3556495,10.0,3.0,4.0,5.0,161.0,2.0,28.0,2.0,3.0,28.0,28.0,2.6,28.0,66.0,1.0,610,-904.0,517,594,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,4.0,5.0,1.0,33.9800139,-118.298848,6.0,2.0,3.0,3.0,248.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,60.0,0.0,610,-207.0,424,424,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,10.0,12.0,1.0,34.01782905,-118.489167,2.0,1.0,1.0,0.0,0.0,1.0,365.0,1.0,3.0,365.0,365.0,2.7,365.0,204.0,1.0,611,-4241.0,416,608,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.95,0.0,1.0,2.0,1.0,40.82663,-73.93759,2.0,1.0,1.0,1.0,80.0,30.0,60.0,30.0,30.0,60.0,60.0,30.0,60.0,0.0,0.0,640,-1671.0,-1149,-119,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.93,0.0,1.0,1.0,1.0,34.00515,-118.3366,4.0,1.5,3.0,0.0,0.0,3.0,30.0,3.0,3.0,30.0,30.0,3.0,30.0,0.0,0.0,611,-3128.0,-3094,-3094,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.92,1.0,9.0,9.0,1.0,34.16238,-118.4992,1.0,1.0,1.0,4.0,32.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,180.0,0.0,610,-2720.0,-1184,578,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.97575,-118.42178,6.0,3.5,3.0,0.0,0.0,31.0,180.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,611,-590.0,-397,-155,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,0.9,0.75,1.0,2.0,6.0,1.0,33.77736855,-118.1444534,1.0,1.0,1.0,1.0,33.0,31.0,365.0,31.0,31.0,365.0,365.0,31.0,365.0,248.0,0.0,610,-2931.0,265,408,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.64,1.0,1.0,1.0,1.0,40.66424,-73.97992,1.0,1.0,0.0,1.0,130.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,240.0,0.0,640,-5122.0,-2735,613,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,1.0,1.0,1.0,34.13604,-117.86236,2.0,1.0,1.0,1.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,198.0,0.0,610,-3168.0,-2980,591,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,0.6,0.47,0.0,8.0,37.0,1.0,33.9778,-118.24168,3.0,1.0,1.0,1.0,101.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,610,-3106.0,-2629,-62,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.96,0.0,3.0,3.0,1.0,40.7587,-73.88411,2.0,1.0,0.0,1.0,77.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,255.0,0.0,640,-111.0,-107,624,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,0.96,0.0,2.0,4.0,1.0,34.07181,-117.92899,2.0,2.0,1.0,1.0,119.0,2.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,610,-576.0,-544,47,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,34.5012719,-118.3265838,3.0,1.0,1.0,1.0,102.0,1.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0,78.0,1.0,610,-3329.0,-382,551,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.0,0.8,0.73,0.0,3.0,3.0,1.0,34.22764,-118.22893,2.0,1.0,1.0,1.0,130.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,12.0,0.0,610,-3407.0,-3045,588,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.2,0.0,1.0,3.0,1.0,34.05782,-118.10627,3.0,1.5,0.0,0.0,0.0,1.0,60.0,1.0,1.0,60.0,60.0,1.0,60.0,0.0,0.0,611,-2802.0,-2756,-2025,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.91,0.0,2.0,6.0,0.0,40.64768335,-73.95095006,1.0,1.0,1.0,1.0,77.0,30.0,365.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,639,-140.0,-78,-78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.97,0.0,2.0,2.0,1.0,34.10229,-118.33371,3.0,1.0,1.0,0.0,0.0,150.0,0.0,150.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,611,-2479.0,-2415,-1074,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,40.82234,-73.87699,2.0,1.0,1.0,1.0,81.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,60.0,0.0,640,-2397.0,-511,514,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2.0,0.86,0.14,0.0,2.0,2.0,1.0,40.69418,-73.94186,5.0,3.0,2.0,2.0,444.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-3419.0,-216,-44,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,40.63708538,-73.90479263,2.0,1.0,1.0,1.0,89.0,30.0,180.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,0.0,639,-3222.0,249,249,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.98,1.0,1.0,1.0,1.0,40.68858,-73.9447,2.0,1.0,1.0,2.0,167.0,2.0,27.0,2.0,2.0,0.0,0.0,2.0,0.0,255.0,0.0,640,-3552.0,-477,629,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2.0,0.75,0.0,0.0,1.0,2.0,1.0,40.6477,-73.96118,1.0,1.0,1.0,0.0,0.0,30.0,100.0,30.0,30.0,100.0,100.0,30.0,100.0,0.0,0.0,640,-3599.0,-3515,-1187,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.69618,-73.93014,4.0,1.0,2.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-1487.0,-1477,-1361,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.97,0.0,1.0,1.0,1.0,40.76765,-73.95481,3.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-3005.0,-2968,-2780,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.69,1.0,7.0,8.0,1.0,34.00264,-118.47682,2.0,1.0,1.0,1.0,220.0,4.0,360.0,4.0,4.0,360.0,360.0,4.0,360.0,48.0,0.0,611,-2734.0,-2070,601,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,0.96,0.7,0.0,16.0,40.0,1.0,34.02296,-118.36881,6.0,1.0,1.0,2.0,104.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,0.0,610,-3632.0,303,303,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,6.0,6.0,1.0,40.65093,-73.94582,1.0,1.0,1.0,1.0,60.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,1.0,640,-600.0,182,182,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1.0,0.97,0.49,0.0,307.0,319.0,1.0,40.75658,-73.83473,2.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-1987.0,128,128,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.99,0.75,1.0,21.0,25.0,1.0,40.6852,-73.95103,1.0,1.5,1.0,1.0,90.0,30.0,365.0,30.0,0.0,365.0,0.0,0.0,0.0,60.0,0.0,640,-4199.0,-259,343,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.9,0.79,0.0,4.0,5.0,1.0,34.03643,-118.28309,1.0,1.5,1.0,1.0,33.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,120.0,0.0,610,-2855.0,385,516,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.74271,-73.9001,8.0,2.0,3.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-1589.0,-1577,-1385,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.92,0.0,1.0,3.0,1.0,40.69523,-73.94026,2.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,640,-3749.0,-1126,-1100,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.73,0.0,1.0,3.0,1.0,34.08728,-118.28369,5.0,1.0,2.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,611,-3885.0,-2809,-2780,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,10.0,18.0,1.0,40.7065,-73.80332,2.0,1.0,0.0,1.0,98.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,1.0,640,-2125.0,429,429,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,64.0,82.0,1.0,33.89143,-118.41275,7.0,2.5,3.0,5.0,487.0,1.0,180.0,1.0,1.0,180.0,180.0,1.0,180.0,96.0,1.0,610,-3612.0,-11,580,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.99,0.71,1.0,151.0,366.0,1.0,40.7365,-73.92049,1.0,1.0,1.0,1.0,66.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,0.0,640,-2379.0,-1962,525,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.97,0.0,1.0,3.0,1.0,34.10374,-118.3054,5.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,611,-3210.0,-2665,-2193,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.63,1.0,1.0,8.0,1.0,40.68578001,-73.90822267,5.0,1.0,3.0,3.0,106.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,180.0,0.0,640,-2708.0,-665,609,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.76,0.0,15.0,25.0,1.0,34.01029,-118.4181,1.0,1.0,1.0,1.0,90.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,150.0,0.0,610,222.0,256,593,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.98,0.0,2.0,4.0,1.0,40.69741,-73.74228,2.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-2731.0,-2605,-2262,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,2.0,1.0,40.76513,-73.88933,6.0,1.0,2.0,4.0,116.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,180.0,0.0,639,-1686.0,-520,608,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.25,0.0,1.0,2.0,1.0,40.73407,-74.0017,2.0,1.0,1.0,1.0,302.0,30.0,60.0,30.0,30.0,60.0,60.0,30.0,60.0,60.0,0.0,640,-4786.0,-136,594,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,2.0,5.0,1.0,34.093502,-118.328682,3.0,1.0,1.0,2.0,145.0,2.0,90.0,2.0,2.0,0.0,0.0,2.0,0.0,180.0,0.0,610,-3243.0,-808,599,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,1.0,0.5,0.0,1.0,5.0,1.0,40.75497,-73.92289,2.0,1.0,1.0,1.0,90.0,30.0,36.0,30.0,30.0,36.0,36.0,30.0,36.0,0.0,0.0,640,-3349.0,-680,-385,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
